id,name,city,rating,cost,cuisine,rating_count_log
567335,AB FOODS POINT,Abohar,4.0,200.0,"Beverages,Pizzas",0.0
531342,Janta Sweet House,Abohar,4.4,200.0,"Sweets,Bakery",3.9318256327243257
158203,theka coffee desi,Abohar,3.8,100.0,Beverages,4.61512051684126
187912,Singh Hut,Abohar,3.7,250.0,"Fast Food,Indian",3.044522437723423
543530,GRILL MASTERS,Abohar,4.0,250.0,"Italian-American,Fast Food",0.0
158204,Sam Uncle,Abohar,3.6,200.0,Continental,3.044522437723423
156588,shere punjab veg,Abohar,4.0,150.0,North Indian,4.61512051684126
244866,Shri Balaji Vaishno Dhaba,Abohar,4.0,100.0,North Indian,0.0
156602,Hinglaj Kachori Bhandhar,Abohar,4.2,100.0,"Snacks,Chaat",3.044522437723423
158193,yummy hub,Abohar,4.0,200.0,Indian,0.0
407249,CHAWLA SAAB THE JUICE MASTER,Abohar,4.0,300.0,"Juices,Beverages",0.0
156590,Sethi Milk Badam,Abohar,4.2,100.0,"Sweets,Desserts",3.044522437723423
338749,Swastik Dhaba,Abohar,4.0,200.0,North Indian,0.0
156601,Jodhpuri Kachori,Abohar,4.0,100.0,Snacks,0.0
156587,Bharawan Da Dhaba,Abohar,4.4,300.0,Indian,3.9318256327243257
158192,Tandoori Nights,Abohar,4.0,300.0,Tandoor,0.0
394554,Roll Express,Abohar,4.0,200.0,Fast Food,3.044522437723423
158195,wah ji waah veg and non veg corner,Abohar,4.0,200.0,"North Indian,Chinese",0.0
257181,Shri Balaji fast food and Variety store,Abohar,4.0,100.0,Indian,0.0
530909,FOODY MOOD,Abohar,4.7,300.0,"Fast Food,Chinese",3.044522437723423
573649,PUNJABI TADKA,Abohar,4.0,450.0,"Punjabi,North Indian",0.0
573656,PUNJABI TADKA CHICKEN HUB,Abohar,4.0,450.0,"North Indian,Tandoor",0.0
420675,Royal Chicken,Abohar,4.2,200.0,"Mughlai,North Indian",3.044522437723423
427610,Just Baked,Abohar,4.0,300.0,"Beverages,Pizzas",0.0
435582,Picado International Food,Abohar,4.0,300.0,"Pizzas,Beverages",0.0
382204,PubG Cafe,Abohar,4.0,200.0,"Chinese,Pizzas",0.0
460692,Verma Dhaba,Abohar,4.0,300.0,Indian,0.0
368328,Fresh Food Cafe,Abohar,4.0,150.0,North Indian,0.0
530878,NAVU PIZZA HOUSE,Abohar,4.0,300.0,"Pizzas,Fast Food",0.0
171675,Domino's Pizza,Abohar,4.4,400.0,Pizzas,3.044522437723423
475283,Joker Cafe,Abohar,4.0,200.0,Indian,0.0
421155,Deepak Dhaba,Abohar,4.0,350.0,"North Indian,Chinese",0.0
545273,FUN TIME (SHARMA DAIRY),Abohar,4.0,300.0,Ice Cream,0.0
440811,Pari Healthy Food,Abohar,4.0,300.0,"Pizzas,American",0.0
420586,Bhatti Ki Rasoi,Abohar,4.0,200.0,North Indian,0.0
448046,SETHI PUNJABI RASOI,Abohar,4.0,300.0,Indian,0.0
187921,Kurda Ram Desi Ghee Dhaba(Original & Famous),Abohar,4.0,250.0,North Indian,0.0
551512,Paratha 24x7,Abohar,4.0,150.0,"Indian,Thalis",0.0
351387,NIKKU VEG THALI,Abohar,4.1,150.0,North Indian,4.61512051684126
432675,PARJAPATI FAST FOOD,Abohar,4.0,200.0,"Fast Food,American",0.0
302868,Ganesh Fast Food,Abohar,4.0,150.0,Chaat,0.0
567664,Mitran Da dhaba,Abohar,4.0,200.0,"North Indian,Indian",0.0
440878,The Super Cafe,Abohar,4.0,250.0,Beverages,0.0
161396,chacha sweets house,Abohar,4.0,200.0,"Sweets,Beverages",0.0
382249,Cafe M,Abohar,4.0,200.0,"Continental,Snacks",0.0
161408,Frankie roll junction,Abohar,4.0,60.0,"North Indian,Fast Food",0.0
432684,G.K Dhaba,Abohar,4.0,300.0,"North Indian,Thalis",0.0
459776,DAYA RAJ VEG VAISHNO DHABA AND  CATERS,Abohar,4.0,300.0,"Chinese,Snacks",0.0
459775,JUICY BAR N RESTO,Abohar,4.0,300.0,"Beverages,Pizzas",0.0
420637,FresHub,Abohar,4.0,200.0,Beverages,0.0
420479,The Food Factory,Abohar,4.0,200.0,"North Indian,South Indian",0.0
427606,MUNNA PUNJABI RASOI,Abohar,4.0,400.0,"Chinese,Indian",0.0
531363,Grill Master By Sharda Anita Enterprises,Abohar,4.0,250.0,"Fast Food,Italian",0.0
156592,Maruti Plaza,Abohar,4.0,150.0,"Beverages,Snacks",0.0
373319,Nikku Chaap Cafe,Abohar,4.0,200.0,"Indian,Chinese",0.0
508318,DK Food Point,Abohar,4.0,100.0,Chaat,0.0
407243,TUMMY CLINIK FAST FOOD CORNER,Abohar,4.0,200.0,"Snacks,Chinese",0.0
187915,Sagar Fast Food,Abohar,4.0,200.0,"North Indian,Fast Food",0.0
461724,SUDESH FAST FOOD,Abohar,4.0,250.0,"Bakery,Chinese",3.044522437723423
156542,Sonu Tandoori Paties,Abohar,4.0,100.0,North Indian,0.0
161405,Bihari da vaishno dhaba,Abohar,4.0,200.0,North Indian,3.044522437723423
462070,SHRI GANESH SWEET HOUSE,Abohar,4.0,200.0,Indian,0.0
224008,Sharma Bakery,Adilabad,3.5,100.0,Bakery,3.044522437723423
165533,IFC Restaurant,Adilabad,3.5,400.0,American,4.61512051684126
225827,Ayappa Fast Food,Adilabad,3.6,100.0,Chinese,3.044522437723423
242943,Hot N Chill Restaurant,Adilabad,3.5,150.0,"European,Italian",4.61512051684126
186286,China Kitchen Fast Food,Adilabad,3.1,150.0,"Chinese,Fast Food",3.044522437723423
166613,Devi Family Restaurant,Adilabad,3.4,400.0,"Indian,Chinese",3.9318256327243257
500628,Instaa Fast Food Center,Adilabad,4.0,250.0,"Chinese,Snacks",0.0
186289,Hotel Radha Grand Family restaurant,Adilabad,3.5,200.0,Biryani,3.9318256327243257
165532,Hotel Surabhi Grand,Adilabad,3.7,300.0,"Indian,Chinese",4.61512051684126
169281,Food Court,Adilabad,3.4,400.0,"Indian,Chinese",3.9318256327243257
408059,T-Ruchi,Adilabad,4.0,300.0,"Sweets,Snacks",0.0
529171,CRUNCHY FAST FOOD CENTRE,Adilabad,4.0,150.0,"Chinese,Snacks",0.0
517814,8AM TIFFINS,Adilabad,4.0,100.0,South Indian,0.0
167432,Minerva Ice Cream,Adilabad,4.0,250.0,Desserts,3.044522437723423
166971,Ayyappa Mess,Adilabad,4.0,200.0,South Indian,0.0
516171,FRUITASTY,Adilabad,4.0,100.0,"Beverages,Desserts",0.0
226299,Lotus Grand Family Restaurant,Adilabad,3.6,250.0,Biryani,3.9318256327243257
374706,Shaifan Tiffin Centre,Adilabad,4.0,110.0,"Street Food,Indian",0.0
473193,Food On Wheels,Adilabad,4.0,100.0,South Indian,0.0
167412,Sri Sai Mom's Kitchen Restaurant,Adilabad,3.3,400.0,Biryani,3.044522437723423
503717,China Kitchen Restaurant,Adilabad,4.0,250.0,Chinese,0.0
165530,Renuka Hotel,Adilabad,3.1,250.0,South Indian,3.044522437723423
255925,Tanishq Family Restaurant,Adilabad,3.7,250.0,"Chinese,Indian",3.9318256327243257
225921,KMC Hotel,Adilabad,3.6,100.0,Biryani,3.044522437723423
549242,RAMA JUICE AND SHAKES PARLOUR (LASSI N SHAKES ),Adilabad,4.0,150.0,"Indian,Beverages",0.0
321587,Kwality Walls Frozen Dessert and Ice Cream Shop,Adityapur,4.8,300.0,Desserts,3.044522437723423
439487,La Pino'z Pizza,Adityapur,4.1,200.0,"Pizzas,Fast Food",6.2166061010848646
397980,Chaw Box,Adityapur,3.3,300.0,"Chinese,North Indian",4.61512051684126
304302,Cafe Coffee Day,Adityapur,3.7,300.0,"Beverages,Snacks",3.9318256327243257
533186,Aditya Inn Restaurant,Adityapur,3.6,150.0,"Biryani,Chinese",4.61512051684126
478348,Taste Ville,Adityapur,4.0,100.0,"North Indian,Indian",0.0
138890,Indian Bakery,Adityapur,3.3,200.0,Bakery,4.61512051684126
553999,Mannat Bakers,Adityapur,4.0,300.0,Bakery,0.0
410839,China Town,Adityapur,4.0,200.0,Chinese,0.0
137701,The Onyx (Pure veg),Adityapur,3.8,300.0,"Indian,Chinese",4.61512051684126
575990,KI & KA KITCHEN,Adityapur,4.0,200.0,"Chinese,North Indian",0.0
410838,Magic Momo,Adityapur,4.0,200.0,"Chinese,Tandoor",0.0
397258,Yes Yo Momo,Adityapur,4.0,150.0,Chinese,0.0
133352,NEW GANGOUR SWEETS (Adityapur),Adityapur,4.0,200.0,South Indian,3.9318256327243257
150497,National Bakery,Adityapur,4.4,399.0,"Bakery,Snacks",3.9318256327243257
383716,BAKERY POINT.,Adityapur,4.0,200.0,"Bakery,Snacks",0.0
113948,KFC,Adityapur,4.0,400.0,"American,Snacks",6.2166061010848646
431552,LUV BITES BAKERY,Adityapur,4.0,250.0,Bakery,0.0
412357,Buddha Delight - Gamharia,Adityapur,3.5,200.0,"Chinese,Indian",4.61512051684126
102037,Dosa Planet,Adityapur,3.9,249.0,"South Indian,Indian",6.2166061010848646
578207,SAMBHU DOSA,Adityapur,4.0,150.0,"South Indian,Chinese",0.0
565260,Red Oven,Adityapur,4.0,250.0,Bakery,0.0
101351,Pizza Hut,Adityapur,3.3,350.0,Pizzas,4.61512051684126
480203,CHAMPARAN TASTE MUTTON CHICKEN,Adityapur,4.0,100.0,North Indian,0.0
102842,Junction,Adityapur,3.9,399.0,"Indian,Chinese",6.2166061010848646
138891,Kolkata Royal Biryani,Adityapur,3.7,150.0,"Biryani,Street Food",6.2166061010848646
143143,Yummerica Fries,Adityapur,3.8,400.0,"American,Beverages",3.9318256327243257
558957,Tandoori Hut,Adityapur,4.4,400.0,"North Indian,Tandoor",3.044522437723423
489011,Karim's,Adityapur,2.7,450.0,"Snacks,Kebabs",3.044522437723423
428013,Tanndoori Hut,Adityapur,4.0,200.0,"Chinese,Indian",0.0
116273,New Gangour Sweets (Bistupur),Adityapur,4.3,99.0,Sweets,4.61512051684126
478936,Momo Nation Cafe,Adityapur,3.8,200.0,"Nepalese,Chinese",3.9318256327243257
477627,NIC Natural Ice Creams,Adityapur,4.4,120.0,"Ice Cream,Desserts",6.2166061010848646
437616,Haldiram's Prabhuji,Adityapur,4.0,300.0,"North Indian,South Indian",4.61512051684126
550910,BANARASI PAAN CAFE,Adityapur,4.0,100.0,Paan,0.0
342366,Chowringhee Square,Adityapur,3.5,250.0,"Biryani,North Indian",3.044522437723423
557008,Kanya Restaurant,Adityapur,4.1,200.0,"North Indian,Chinese",6.2166061010848646
97199,Domino's Pizza,Adityapur,4.1,400.0,Pizzas,3.9318256327243257
134569,Motel Madhuban,Adityapur,4.1,450.0,"Indian,Chinese",4.61512051684126
183009,Baker Street,Adityapur,4.1,150.0,Bakery,4.61512051684126
174586,Dasaprakash,Adityapur,4.3,400.0,"South Indian,North Indian",4.61512051684126
494588,Kailash Parbath,Adityapur,4.0,400.0,"Chaat,Biryani",0.0
102042,Biryani House,Adityapur,2.9,450.0,"Biryani,Indian",3.044522437723423
431339,Little Metro,Adityapur,3.9,200.0,"North Indian,Chinese",4.61512051684126
109550,The Madrasi Hotel,Adityapur,4.3,299.0,South Indian,4.61512051684126
477628,Grameen Kulfi,Adityapur,4.5,120.0,"Ice Cream,Desserts",4.61512051684126
129550,Asian Inn,Adityapur,4.0,399.0,"Indian,Tandoor",6.90875477931522
387674,Biggies Burger,Adityapur,3.8,300.0,"American,Fast Food",4.61512051684126
183165,Kaveri (Adityapur),Adityapur,3.5,200.0,Indian,4.61512051684126
310273,Scoops Of Joy,Adityapur,4.0,200.0,"Ice Cream,Desserts",0.0
293915,Subway,Adityapur,3.3,350.0,"Healthy Food,Salads",4.61512051684126
131676,Deep Chinese Fast Food,Adityapur,4.0,200.0,Chinese,0.0
109258,What's up Food,Adityapur,3.6,200.0,Chinese,3.044522437723423
483552,AUROUS RESTRO LOUNGE,Adityapur,4.0,450.0,"Continental,American",4.61512051684126
517939,The Novelty,Adityapur,2.7,249.0,"South Indian,Chinese",3.044522437723423
154840,Anand,Adityapur,4.3,299.0,"South Indian,Indian",6.2166061010848646
494001,Kolkata Biryani - Jugsalai,Adityapur,3.8,150.0,Biryani,3.9318256327243257
489362,Mahi Momos,Adityapur,4.0,200.0,Chinese,0.0
510109,The Bawarchi,Adityapur,2.5,150.0,"North Indian,Chinese",3.044522437723423
249335,BEYOND TEMPTATION,Adityapur,3.3,199.0,"Pizzas,Pastas",3.044522437723423
174458,Milanee s Kitchen,Adityapur,4.2,399.0,"Bengali,Indian",4.61512051684126
129691,Al Karim Fast Food,Adityapur,4.2,200.0,"Street Food,Chinese",4.61512051684126
139864,Raj Sweets and Snackes (Sindhi),Adityapur,3.7,200.0,"Indian,South Indian",3.044522437723423
486482,The Moti Mahal,Adityapur,3.2,399.0,"Indian,Chinese",4.61512051684126
109839,Manohar Maharaj & Sons,Adityapur,4.3,100.0,"South Indian,Chaat",3.9318256327243257
102219,Chinese Inn,Adityapur,4.2,399.0,"Chinese,Indian",3.9318256327243257
364571,DELLISH,Adityapur,3.6,300.0,"Chinese,Continental",3.044522437723423
413342,Ramesh Kulfi,Adityapur,3.3,200.0,"Chinese,North Indian",3.044522437723423
387177,New Gangour Sweets,Adityapur,4.1,200.0,"Sweets,Snacks",3.9318256327243257
141706,Fakira Chanachur,Adityapur,4.3,199.0,Snacks,3.044522437723423
501701,Yash Siddhant Takeaway,Adityapur,4.0,100.0,"South Indian,Chinese",0.0
456922,Sehat World,Adityapur,3.8,50.0,"Beverages,Italian",3.044522437723423
102582,Brubeck Bakery,Adityapur,4.1,200.0,"Bakery,Desserts",4.61512051684126
405031,Annapurna,Adityapur,4.2,200.0,"Chinese,Tandoor",3.044522437723423
263185,The Chocolate Room,Adityapur,3.7,400.0,"Bakery,Beverages",3.044522437723423
109549,Le Bon,Adityapur,4.2,399.0,"Bakery,Pizzas",4.61512051684126
487422,Foodie Baba,Adityapur,4.0,200.0,"Chinese,South Indian",0.0
163436,New Chappan Bhog - Bistupur,Adityapur,4.3,200.0,"Sweets,Snacks",3.044522437723423
282630,TIME OUT,Adityapur,4.1,299.0,"Chaat,South Indian",4.61512051684126
255651,GUAVA - ALL DAY BISTRO,Adityapur,3.8,300.0,"Chinese,Biryani",3.9318256327243257
549624,Laziz Biryani,Adityapur,4.0,150.0,Biryani,0.0
413451,Chulha Chauka,Adityapur,3.5,100.0,"Thalis,Indian",3.044522437723423
523044,Olive  Multicuisine Restaurant,Adityapur,4.0,300.0,"Chinese,North Indian",3.9318256327243257
102038,Hong Kong,Adityapur,4.0,400.0,Chinese,3.044522437723423
403754,BAKING BOND,Adityapur,4.4,199.0,"Bakery,Desserts",3.044522437723423
545808,MUMMY SPECIAL KITCHEN,Adityapur,4.0,250.0,"Indian,Chinese",0.0
439417,DESI BIDESI,Adityapur,4.0,200.0,North Indian,0.0
390478,Puja Bhojnalaya,Adityapur,4.0,200.0,"Indian,Biryani",0.0
103649,Blooms,Adityapur,3.8,250.0,Indian,3.9318256327243257
430451,Chai Break,Adityapur,4.3,400.0,"North Indian,Chinese",3.044522437723423
518548,BIRYANI  WALE,Adityapur,2.4,200.0,Biryani,3.9318256327243257
518819,Kebabchi,Adityapur,4.0,300.0,"Indian,Snacks",0.0
447526,Pizza Peddler,Adityapur,3.8,200.0,"Pizzas,Pastas",3.9318256327243257
102579,Veggie Corner( Hotel Nataraj),Adityapur,4.3,450.0,"Pizzas,South Indian",3.044522437723423
126128,Dosa king,Adityapur,4.0,200.0,South Indian,0.0
518803,Bhatia Milkshake,Adityapur,4.3,299.0,Beverages,3.044522437723423
377434,Candle light,Adityapur,4.0,250.0,"Indian,Chinese",0.0
442180,RECIPE,Adityapur,4.0,300.0,"Indian,Bengali",0.0
129551,Equinox,Adityapur,4.5,400.0,"Indian,Chinese",3.044522437723423
577891,THE BOULANGERIE,Adityapur,4.0,300.0,"Bakery,Burgers",0.0
462172,MOTHER'S BAKERY,Adityapur,4.0,200.0,Bakery,0.0
104481,Thanco's Natural Ice Cream,Adityapur,4.5,299.0,Ice Cream,3.044522437723423
536499,Gopalram Restaurant,Adityapur,4.0,100.0,"South Indian,Chinese",0.0
532670,MEDIVALS MEAL,Adityapur,4.0,250.0,"Chinese,Indian",0.0
113036,Kwality,Adityapur,4.0,450.0,"Indian,Chinese",3.044522437723423
536328,Chinese Fusion,Adityapur,4.0,200.0,Indian,0.0
109548,Bon Appetit,Adityapur,4.1,300.0,"Indian,Chinese",3.044522437723423
364627,JH05 Cafe,Adityapur,4.0,200.0,"Chinese,Beverages",0.0
104147,Social 75,Adityapur,4.0,399.0,"Continental,Indian",3.044522437723423
553404,AADD M AADD B,Adityapur,4.0,180.0,"Ice Cream,Beverages",0.0
271964,Baskin Robbins,Adityapur,4.6,250.0,"Desserts,Ice Cream",3.9318256327243257
102041,Blue Sapphire,Adityapur,4.0,200.0,"Indian,Biryani",0.0
497063,BAMBOO CAFE,Adityapur,4.0,100.0,"Indian,Chinese",0.0
378028,Sagar's Kitchen Kraft,Adityapur,3.7,199.0,"Indian,Chinese",3.9318256327243257
549633,Pajji Da Lassi,Adityapur,4.0,100.0,Beverages,0.0
143194,Fakira Chanachur (Tulsi Bhawan),Adityapur,4.0,100.0,"Indian,Snacks",0.0
327008,The Food Circus,Adityapur,4.0,299.0,"Chinese,Continental",0.0
497638,Crunchicken,Adityapur,4.0,300.0,"Indian,American",0.0
580202,Delight Foods,Adityapur,4.0,200.0,Indian,0.0
377292,SAGAR SWEETS,Adityapur,4.0,250.0,"Indian,Snacks",0.0
102571,Spice Zone( Hotel Nataraj),Adityapur,4.0,250.0,Indian,0.0
476303,Lion's Pride,Adityapur,3.5,200.0,North Indian,3.044522437723423
451742,Mainland India,Adityapur,4.0,200.0,"Indian,Thalis",0.0
451743,So china,Adityapur,4.0,299.0,"Chinese,Tibetan",0.0
116272,Cafe Regal,Adityapur,4.0,200.0,"Fast Food,Snacks",0.0
102581,Chopsticks,Adityapur,3.3,450.0,"Indian,Chinese",3.044522437723423
508701,Momo Kitchen,Adityapur,4.0,200.0,"Chinese,Snacks",0.0
549383,AL- HUSSAIN RESTAURANT,Adityapur,4.0,300.0,"Chinese,Biryani",0.0
440950,Taste of China,Adityapur,4.0,199.0,"Chinese,Thai",0.0
355561,TAZ CAKES N MOUSSE.,Adityapur,4.0,200.0,Desserts,0.0
462505,Tasty Spoon & Gungun Tiffin,Adityapur,4.0,200.0,"Indian,Chinese",0.0
186264,New US Pizza,Adityapur,3.6,299.0,"Pizzas,Snacks",4.61512051684126
211142,Bhook Pyaas,Adityapur,3.5,200.0,"Chinese,Indian",3.044522437723423
489422,Aditi Foods,Adityapur,3.8,100.0,Indian,3.044522437723423
401391,Chinimama,Adityapur,4.3,199.0,"Chinese,Biryani",3.044522437723423
354669,Brunch Italino (Kadma Market),Adityapur,3.9,200.0,"Bakery,Desserts",3.044522437723423
519622,Rajasthan Sharma Hotel,Adityapur,4.0,200.0,"Sweets,Snacks",0.0
153339,Chef Corner,Adityapur,3.9,299.0,"Indian,Chinese",6.2166061010848646
443028,Brunch Italiano,Adityapur,4.0,200.0,"Bakery,Desserts",0.0
226773,AB Palace,Adityapur,3.4,200.0,"Chinese,Indian",3.044522437723423
385197,Mathura Mistan Bhandar,Adityapur,4.5,200.0,"Sweets,Snacks",4.61512051684126
431115,Bs Bakery & Cafe,Adityapur,4.0,200.0,"Bakery,Desserts",0.0
508583,MUMBAI CHAT,Adityapur,4.0,100.0,Chaat,0.0
132538,Pizzapuram,Adityapur,3.7,200.0,"Pizzas,Italian",4.61512051684126
394140,SURESH SOUTH INDIAN KITCHEN,Adityapur,4.0,200.0,South Indian,0.0
124500,Gopal Dosa,Adityapur,4.1,100.0,South Indian,4.61512051684126
370259,Apna Adda,Adityapur,4.1,150.0,"Chinese,Snacks",3.9318256327243257
533855,Aryan Maggi Stall,Adityapur,4.0,150.0,"Fast Food,Pastas",0.0
125180,Babu Moshai,Adityapur,4.0,349.0,"Indian,Chinese",3.9318256327243257
263297,Junction Restaurant,Adityapur,3.7,399.0,"Indian,Biryani",6.90875477931522
410629,Mintelaa,Adityapur,4.0,450.0,"Chinese,Indian",0.0
461084,The Bihari  Resturant,Adityapur,4.4,200.0,"North Indian,Snacks",3.9318256327243257
499377,DELIGHT FOOD CORNER,Adityapur,4.0,100.0,Chinese,0.0
390901,Delhi Darbar (Sakchi ),Adityapur,3.7,200.0,"Chinese,Biryani",4.61512051684126
127306,Shyam Store,Adityapur,4.0,250.0,"Indian,Chinese",0.0
111386,The Hungry Bird,Adityapur,3.9,300.0,"North Indian,Chinese",6.2166061010848646
308169,FOODILICIOUS,Adityapur,4.0,400.0,Indian,0.0
537808,The Kannelite,Adityapur,4.0,450.0,"Indian,Snacks",0.0
433648,Manohar Chat,Adityapur,4.1,150.0,"Chinese,Chaat",4.61512051684126
115931,Dosa Hut,Adityapur,4.0,200.0,"South Indian,Chinese",4.61512051684126
579047,Cook'S Corner,Adityapur,4.0,200.0,"Chinese,Indian",0.0
174464,Chicago Pizza,Adityapur,3.1,299.0,"Pizzas,Pastas",4.61512051684126
163435,New Chappan Bhog - Sakchi,Adityapur,4.3,200.0,"Sweets,Snacks",4.61512051684126
417015,Laziz Pizza,Adityapur,3.9,300.0,"Pizzas,Beverages",4.61512051684126
376602,SAKCHI MISTAN BHANDAR,Adityapur,4.2,200.0,"Sweets,Snacks",4.61512051684126
546139,BIKKGANE BIRYANI,Adityapur,4.1,350.0,"Biryani,Hyderabadi",4.61512051684126
102578,Campus Adda,Adityapur,3.9,200.0,"Chinese,Biryani",4.61512051684126
503432,NEW KOLKATA ARSALAN BIRYANI,Adityapur,3.8,250.0,"Biryani,Fast Food",3.9318256327243257
514288,Pizza Campus,Adityapur,4.0,150.0,"Fast Food,Pizzas",0.0
552372,Deep Delighted Kitchen,Adityapur,4.0,150.0,"Chinese,Snacks",0.0
385938,Biryani By Kilo,Adityapur,4.1,450.0,"Biryani,Hyderabadi",6.2166061010848646
164297,American Waffle House,Adityapur,4.1,200.0,"Waffle,Ice Cream",4.61512051684126
579040,Chai Sutta Bar,Adityapur,4.0,200.0,"Beverages,Fast Food",0.0
539663,New Dolphin Bakery,Adityapur,4.0,250.0,Bakery,0.0
120193,Lakhi Egg Roll & Caterer,Adityapur,3.5,299.0,"Chinese,Indian",4.61512051684126
102631,The White Rose,Adityapur,3.9,450.0,"Indian,Chinese",4.61512051684126
189441,The Belgian Waffle Co.,Adityapur,4.5,200.0,"Beverages,Desserts",4.61512051684126
102039,Saffron,Adityapur,4.0,400.0,"Indian,Chinese",4.61512051684126
127463,Brunch Italiano (sakchi),Adityapur,3.7,300.0,Bakery,3.9318256327243257
109387,Uttar Dakshin,Adityapur,3.7,200.0,"Indian,Chinese",6.2166061010848646
306094,SAGAR RESTAURANT,Adityapur,4.1,299.0,"Indian,Chinese",3.044522437723423
102577,Silver Spoon,Adityapur,4.2,200.0,Indian,4.61512051684126
242722,Pappu Hotel,Adityapur,3.0,200.0,"Biryani,Chinese",4.61512051684126
528374,Shreshtham,Adityapur,3.5,200.0,"Snacks,Sweets",3.044522437723423
355563,Royal Max - Sakchi,Adityapur,4.0,399.0,"Bakery,Pizzas",0.0
417020,The Biryani Boxx,Adityapur,3.7,200.0,"Biryani,Beverages",3.044522437723423
385636,CAKE PLANET,Adityapur,4.0,200.0,"Bakery,Desserts",0.0
546127,BIRYANI BADSHAH,Adityapur,4.1,350.0,"Biryani,Hyderabadi",3.9318256327243257
195788,Tinkoniya Hotel,Adityapur,3.9,150.0,"Snacks,Sweets",3.9318256327243257
102040,Pappu Restaurant,Adityapur,3.4,200.0,"Indian,Biryani",6.2166061010848646
414252,Jalsa Restaurant,Adityapur,4.3,200.0,"Bengali,Indian",4.61512051684126
484449,Brother's Chaap and Dhaba,Adityapur,4.0,200.0,"North Indian,Snacks",3.044522437723423
530955,A2B  Anirams Aahar Bhavan,Adityapur,4.0,300.0,"South Indian,Chinese",0.0
554195,THE HUNGER OUT,Adityapur,4.0,200.0,"North Indian,South Indian",0.0
450591,Brother's Dhaba,Adityapur,4.0,399.0,"North Indian,Thalis",0.0
509389,Kathi Junction,Adityapur,4.0,200.0,"Snacks,Indian",0.0
385811,COZY CORNER,Adityapur,4.0,200.0,"Indian,Chinese",0.0
419356,Shawarma 83,Adityapur,4.0,199.0,"Arabian,Lebanese",0.0
103646,The Dugout,Adityapur,3.7,450.0,"Indian,Chinese",3.044522437723423
120977,J K Residency,Adityapur,4.1,400.0,"Indian,Continental",3.9318256327243257
372399,MEALS @ ONE,Adityapur,3.5,200.0,"Combo,Indian",4.61512051684126
455954,Kebabs & Curry,Adityapur,3.8,300.0,"Indian,Chinese",3.044522437723423
292480,NABJIBAN KULFI,Adityapur,4.2,299.0,"Ice Cream,Pizzas",3.044522437723423
512637,Brewers cafe,Adityapur,4.0,200.0,Chinese,0.0
372402,PARATHA EXPRESS,Adityapur,4.0,200.0,Indian,0.0
530390,PUJA SWEETS SAKCHI,Adityapur,4.0,100.0,Sweets,0.0
372748,Truly Publik,Adityapur,4.0,450.0,"Chinese,Continental",0.0
236464,Unplugged Restaurant,Adityapur,4.0,350.0,"North Indian,Tandoor",0.0
257314,HAVELI,Adityapur,4.0,450.0,"Chinese,South Indian",0.0
525290,ZAAFFRAN RESTAURANT,Adityapur,4.0,100.0,"Biryani,Indian",0.0
372401,CRAZY PAKODA,Adityapur,4.0,200.0,Snacks,0.0
566600,Lounge And Sky Dining,Adityapur,4.0,300.0,"North Indian,Chinese",0.0
187581,Momo Square,Adityapur,3.3,200.0,"Tibetan,Nepalese",3.9318256327243257
364460,SAI REGENCY,Adityapur,4.0,200.0,"Indian,Biryani",4.61512051684126
350908,Wok Tok Asia,Adityapur,4.0,299.0,Chinese,0.0
103645,Jiva Hotel,Adityapur,4.2,450.0,"North Indian,Chinese",4.61512051684126
547588,T Matter,Adityapur,4.0,300.0,"Beverages,Fast Food",0.0
363377,Ice Cream Conection,Adityapur,4.0,200.0,"Beverages,Desserts",0.0
365286,Nani's Homemade Chocolates,Adityapur,4.0,100.0,Desserts,0.0
174578,Lalaji,Adityapur,4.0,250.0,Indian,0.0
207907,Galaxy Sweet & Snacks,Adityapur,3.8,150.0,"Chinese,Snacks",3.044522437723423
480302,BAKING LOVE BY ANITA,Adityapur,4.0,100.0,Bakery,0.0
229462,THAALI WALA (Pure Veg Thali),Adityapur,3.2,199.0,"Thalis,Indian",3.044522437723423
509922,Aqua Fumes,Adityapur,4.0,400.0,"Chinese,Beverages",0.0
244302,The Food Bowl,Adityapur,4.0,200.0,"Chinese,Continental",0.0
229475,Mad Jack Continental & South Indian,Adityapur,4.0,200.0,"Indian,South Indian",0.0
417740,3 Peg Restro & Bar,Adityapur,4.0,200.0,"Indian,Chinese",0.0
388007,Retro Garden,Adityapur,4.0,200.0,"Chinese,North Indian",0.0
300380,BURGER BUDDY,Adityapur,4.2,150.0,"Burgers,Street Food",4.61512051684126
190030,Biryani King,Adityapur,4.0,200.0,"Biryani,North Indian",0.0
180225,Happier,Adityapur,4.0,200.0,"South Indian,North Indian",0.0
186918,DynaBite,Adityapur,4.0,100.0,"North Indian,South Indian",0.0
383698,"Frozen Bottle - Milkshakes, Desserts And Ice Cream",Adityapur,4.0,200.0,"Beverages,Desserts",0.0
365232,Kavya Momos,Adityapur,4.0,150.0,"Street Food,Chinese",0.0
383695,The Sandwich Co,Adityapur,4.0,200.0,"Snacks,Beverages",0.0
551764,Biryani Blooms,Adityapur,4.0,200.0,"Biryani,Chinese",0.0
546062,VADILAL ICE CREAMS,Adityapur,4.6,200.0,Ice Cream,3.9318256327243257
193441,Fusion Restaurant,Adityapur,3.9,350.0,"North Indian,Chinese",6.2166061010848646
